company_id,employee_count,follower_count,time_recorded,log_employee_count,log_follower_count
56833,1623.0,131657.0,1712346397,7.392647520721623,11.787962930263925
1705516,101.0,4989.0,1712346397,4.624972813284271,8.515191188745565
203227,42.0,5599.0,1712346397,3.7612001156935624,8.630521876723241
33279976,5.0,18278.0,1712346397,1.791759469228055,9.813508138916603
3345041,37.0,23212.0,1712346397,3.6375861597263857,10.052467745547446
54077952,74.0,686.0,1712346397,4.31748811353631,6.532334292222349
27021761,7.0,6075.0,1712346397,2.0794415416798357,8.712101863715663
5304844,65.0,2832.0,1712346397,4.189654742026425,7.949091499830517
63155,600.0,1898.0,1712346397,6.398594934535208,7.549082710812286
356432,285.0,3487.0,1712346397,5.655991810819852,8.15708378502887
30104,88.0,27403.0,1712346397,4.48863636973214,10.21844426712279
4674,7278.5,141951.0,1712346397,8.892817457513381,11.863244251269984
8913985,56.0,752.0,1712346397,4.04305126783455,6.6240652277998935
15457223,50.0,2681.0,1712346397,3.9318256327243257,7.894318063841624
397597,119.0,12208.0,1712346397,4.787491742782046,9.409928663668856
5117988,3.0,918.0,1712346397,1.3862943611198906,6.823286122355687
53255,105.0,71020.0,1712346397,4.663439094112067,11.170730886938642
970538,1011.0,181216.75,1712346397,6.919683849847411,12.107454625850833
9372063,140.0,181216.75,1712346397,4.948759890378168,12.107454625850833
15506,7278.5,181216.75,1712346472,8.892817457513381,12.107454625850833
2254994,130.0,181216.75,1712346472,4.875197323201151,12.107454625850833
48024,7200.0,86396.0,1712346472,8.881975184248867,11.366708231967094
111849,70.0,21718.0,1712346472,4.2626798770413155,9.98594273247232
77912635,10.0,1189.0,1712346472,2.3978952727983707,7.081708586105575
65647,350.0,65565.0,1712346472,5.860786223465865,11.090812547889174
213746,15.0,39382.0,1712346472,2.772588722239781,10.581089530093944
1381506,449.0,30648.0,1712346472,6.1092475827643655,10.330355314404699
146782,141.0,126217.0,1712346472,4.955827057601261,11.745765849663302
16169840,48.0,60895.0,1712346472,3.8918202981106265,11.016922770095876
612698,1056.0,3741.0,1712346472,6.963189985870238,8.227375506834035
770551,287.0,1095.0,1712346472,5.662960480135946,6.999422467507961
35123,1053.0,11589.0,1712346472,6.960347729101308,9.357897936333798
13333,312.0,73556.0,1712346472,5.746203190540153,11.20581589485235
1404653,173.0,2487.0,1712346472,5.159055299214529,7.81923445385907
6522041,19.0,469.0,1712346472,2.995732273553991,6.152732694704104
777243,322.0,181216.75,1712346472,5.777652323222656,12.107454625850833
86734830,5.0,1085.0,1712346472,1.791759469228055,6.990256500493881
468898,52.0,23394.0,1712346546,3.970291913552122,10.060277603300317
24996269,234.0,4004.0,1712346546,5.459585514144159,8.29529885950246
164126,7278.5,78426.0,1712346546,8.892817457513381,11.26992353480575
75584764,49.0,8038.0,1712346546,3.912023005428146,8.99205997632796
3293893,97.0,3905.0,1712346546,4.584967478670572,8.270269111436624
10638654,571.0,4244.0,1712346546,6.349138991379798,8.353497098745448
1499970,24.0,97.0,1712346546,3.2188758248682006,4.584967478670572
71373471,164.0,8725.0,1712346546,5.10594547390058,9.074062353683555
46970,658.0,117223.0,1712346546,6.490723534502507,11.671841913317861
1552586,144.0,8554.0,1712346546,4.976733742420574,9.054271186326293
91371020,2.0,630.0,1712346546,1.0986122886681098,6.447305862541213
22448914,28.0,937.0,1712346546,3.367295829986474,6.843749949006225
165464,5047.0,181216.75,1712346546,8.52674740422105,12.107454625850833
47024,28.0,95839.0,1712346546,3.367295829986474,11.470435413349277
100977746,4.0,679.0,1712346546,1.6094379124341003,6.522092798170152
10126963,353.0,181216.75,1712346621,5.869296913133774,12.107454625850833
8323,3898.0,175870.0,1712346621,8.268475388982598,12.077506050732326
143796,77.0,16368.0,1712346621,4.356708826689592,9.703144581144354
109785,424.0,23819.0,1712346621,6.052089168924417,10.07828084290929
9280354,125.0,16699.0,1712346621,4.836281906951478,9.723163998404846
3638332,100.0,7053.0,1712346621,4.61512051684126,8.861350110795998
56147841,8.0,5.0,1712346621,2.1972245773362196,1.791759469228055
57301703,138.0,200.0,1712346621,4.9344739331306915,5.303304908059076
680248,1640.0,181216.75,1712346621,7.403061091090091,12.107454625850833
3476,7278.5,181216.75,1712346621,8.892817457513381,12.107454625850833
1056670,120.0,106590.0,1712346621,4.795790545596741,11.576754359382303
18298504,1807.0,13260.0,1712346621,7.4999765409521215,9.4925826756776
13331595,530.0,181216.75,1712346621,6.274762021241939,12.107454625850833
705539,280.0,28636.0,1712346621,5.638354669333745,10.262454866984712
934588,7278.5,181216.75,1712346621,8.892817457513381,12.107454625850833
28498,7278.5,38742.0,1712346621,8.892817457513381,10.5647053733019
2911058,465.0,44904.0,1712346695,6.144185634125646,10.71230442610505
10620373,532.0,55069.0,1712346695,6.278521424165844,10.916360382256528
294125,487.0,46472.0,1712346695,6.1903154058531475,10.746626777774473
74604183,11.0,9863.0,1712346695,2.4849066497880004,9.19664704484418
3670040,12.0,9097.0,1712346695,2.5649493574615367,9.115809888129949
8556,1616.0,20719.0,1712346695,7.388327859577107,9.938854696373419
361424,3276.0,181216.75,1712346695,8.094683648698815,12.107454625850833
101478385,2.0,365.0,1712346695,1.0986122886681098,5.902633333401366
26638644,332.0,20040.0,1712346695,5.808142489980444,9.905535454153428
684457,123.0,102671.0,1712346695,4.820281565605037,11.539294719990297
259589,471.0,181216.75,1712346695,6.156978985585555,12.107454625850833
2721914,1454.0,72098.0,1712346695,7.282761179605593,11.185795453551336
90396,820.0,118492.0,1712346695,6.710523109452428,11.682609166082562
19647,399.0,12089.0,1712346769,5.991464547107982,9.400133943608838
708917,425.0,25603.0,1712346769,6.054439346269371,10.150503868261895
72139474,5.0,2056.0,1712346769,1.791759469228055,7.6290038896529575
3256227,20.0,8531.0,1712346769,3.044522437723423,9.05157907959124
8288,5677.0,91782.0,1712346769,8.644354337032917,11.427182374274503
682039,607.0,17129.0,1712346769,6.410174881966167,9.748586591318166
82812549,2.0,685.0,1712346769,1.0986122886681098,6.530877627725885
1375914,1883.0,33728.0,1712346769,7.5411524551363085,10.42611328041787
1364228,78.0,23452.0,1712346769,4.3694478524670215,10.062753697461577
10572843,6.0,453.0,1712346769,1.9459101490553132,6.118097198041348
2743,7278.5,181216.75,1712346769,8.892817457513381,12.107454625850833
42368,645.0,8324.0,1712346769,6.470799503782602,9.027018314848645
886425,599.0,2445.0,1712346769,6.396929655216146,7.802209316247118
2121817,411.0,181216.75,1712346769,6.021023349349527,12.107454625850833
52147722,13.0,1301.0,1712346769,2.6390573296152584,7.171656822768514
164075,5180.0,47861.0,1712346769,8.552753366814787,10.776077149139185
331482,143.0,6508.0,1712346769,4.969813299576001,8.780941113572387
8919656,67.0,265.0,1712346843,4.219507705176107,5.583496308781699
71951690,29.0,21127.0,1712346843,3.4011973816621555,9.958354453976968
2985733,943.0,181216.75,1712346843,6.8501261661455,12.107454625850833
26162,119.0,16787.0,1712346843,4.787491742782046,9.728419624453482
22355,2345.0,58037.0,1712346843,7.76046702921342,10.968853247410602
34616,143.0,87605.0,1712346843,4.969813299576001,11.380604767729618
1284538,41.0,498.0,1712346843,3.7376696182833684,6.212606095751519
2248728,59.0,1274.0,1712346843,4.0943445622221,7.150701457592526
2740447,202.0,8483.0,1712346843,5.313205979041787,9.045937315684574
2217,7278.5,181216.75,1712346843,8.892817457513381,12.107454625850833
860999,7278.5,122691.0,1712346843,8.892817457513381,11.71743242889941
77230639,38.0,2500.0,1712346843,3.6635616461296463,7.824445930877619
418549,553.0,2605.0,1712346843,6.317164686747284,7.8655717576847906
16903,3835.0,181216.75,1712346843,8.252185436003328,12.107454625850833
590130,447.0,27020.0,1712346843,6.104793232414985,10.204369620451853
13727,5493.0,110832.0,1712346917,8.611411866655219,11.615779842886617
35477056,96.0,7656.0,1712346917,4.574710978503383,8.943375541113124
6575960,21.0,82778.0,1712346917,3.091042453358316,11.323929685017145
1788903,1044.0,36330.0,1712346917,6.951772164398911,10.50042665029748
333636,41.0,5592.0,1712346917,3.7376696182833684,8.629271094821588
21541,239.0,89807.0,1712346917,5.480638923341991,11.40542933718198
17937,2898.0,181216.75,1712346917,7.972121128921655,12.107454625850833
3488,7278.5,181216.75,1712346917,8.892817457513381,12.107454625850833
1765887,430.0,6133.0,1712346917,6.066108090103747,8.721602344674197
99019748,6.0,3166.0,1712346917,1.9459101490553132,8.06054004653864
743843,93.0,109730.0,1712346917,4.543294782270004,11.605787195221366
49041,7278.5,134179.0,1712346917,8.892817457513381,11.80693746111688
1394696,77.0,1379.0,1712346917,4.356708826689592,7.22983877815125
94176135,11.0,116.0,1712346917,2.4849066497880004,4.762173934797756
32090,409.0,44076.0,1712346917,6.016157159698354,10.693693383434516
33146581,5.0,12197.0,1712346917,1.791759469228055,9.409027282856401
18944507,64.0,580.0,1712346992,4.174387269895637,6.364750756851911
250099,99.0,63227.0,1712346992,4.605170185988092,11.054502519997286
14562893,3017.0,181216.75,1712346992,8.012349639327795,12.107454625850833
35513424,157.0,181216.75,1712346992,5.062595033026967,12.107454625850833
11005191,11.0,485.0,1712346992,2.4849066497880004,6.186208623900494
10146704,875.0,81517.0,1712346992,6.775366090936392,11.308579133738924
827183,597.0,181216.75,1712346992,6.393590753950631,12.107454625850833
31474641,29.0,3054.0,1712346992,3.4011973816621555,8.024534871605695
373568,393.0,181216.75,1712346992,5.976350909297934,12.107454625850833
2837158,23.0,1377.0,1712346992,3.1780538303479458,7.228388451573604
6814,7278.5,181216.75,1712346992,8.892817457513381,12.107454625850833
2070896,208.0,9607.0,1712346992,5.342334251964811,9.170351363759819
103157091,0.0,50.0,1712346992,0.0,3.9318256327243257
482272,360.0,21801.0,1712346992,5.8888779583328805,9.989756987688304
3541916,89.0,15256.0,1712347066,4.499809670330265,9.632793693113202
84810235,30.0,2324.0,1712347066,3.4339872044851463,7.751475318021456
22517,257.0,1902.0,1712347066,5.552959584921617,7.551186867296149
35690611,1553.0,145164.0,1712347066,7.348587530927593,11.88562630548442
272484,26.0,97.0,1712347066,3.295836866004329,4.584967478670572
693360,167.0,10868.0,1712347066,5.123963979403259,9.293669979563187
74160429,4.0,911.0,1712347066,1.6094379124341003,6.815639990074331
11541,7278.5,181216.75,1712347066,8.892817457513381,12.107454625850833
5235,7278.5,181216.75,1712347066,8.892817457513381,12.107454625850833
6652390,450.0,20713.0,1712347066,6.111467339502679,9.938565079148825
80936343,2.0,39.0,1712347066,1.0986122886681098,3.6888794541139363
4872007,155.0,181216.75,1712347066,5.049856007249537,12.107454625850833
2181040,136.0,2435.0,1712347066,4.919980925828125,7.798112628829788
53157,169.0,3313.0,1712347066,5.135798437050262,8.105911197986508
53195,856.0,12493.0,1712347066,6.75343791859778,9.433003808053515
165876,6937.0,42476.0,1712347066,8.844768827529695,10.65671803195308
66022,1196.0,29146.0,1712347141,7.087573705557973,10.280107270530456
74571418,675.0,92546.0,1712347141,6.516193076042964,11.43547190256541
775963,676.0,51468.0,1712347141,6.517671272912275,10.848734963664587
15982494,55.0,1294.0,1712347141,4.02535169073515,7.166265974133638
7585,768.0,38196.0,1712347141,6.645090969505644,10.550512257479294
165568,7278.5,125454.0,1712347141,8.892817457513381,11.739702407516859
726206,1009.0,11010.0,1712347141,6.917705609835305,9.306650052113591
162866,7278.5,181216.75,1712347141,8.892817457513381,12.107454625850833
10592585,95.0,144055.0,1712347141,4.564348191467836,11.87795739184934
148738,92.0,6359.0,1712347141,4.532599493153256,8.757783656334167
19150067,92.0,6440.0,1712347141,4.532599493153256,8.77043908654689
10205455,8.0,623.0,1712347141,2.1972245773362196,6.436150368369428
10500730,11.0,480.0,1712347141,2.4849066497880004,6.175867270105761
3805712,80.0,1363.0,1712347215,4.394449154672439,7.218176838403408
52945,3438.0,42043.0,1712347215,8.142936010432265,10.646471967943246
2329852,25.0,373.0,1712347215,3.258096538021482,5.924255797414532
2107301,57.0,2551.0,1712347215,4.060443010546419,7.844632644464681
758538,681.0,3541.0,1712347215,6.525029657843462,8.17244681834278
2551202,170.0,4635.0,1712347215,5.14166355650266,8.441607204459642
620188,40.0,466.0,1712347215,3.713572066704308,6.1463292576688975
488066,1271.0,22554.0,1712347215,7.148345743900068,10.023712049842496
64558550,1379.0,124232.0,1712347215,7.22983877815125,11.729914113672486
64877765,67.0,48855.0,1712347215,4.219507705176107,10.796632474902971
457885,911.0,35927.0,1712347215,6.815639990074331,10.489272214767574
14379449,121.0,61102.0,1712347215,4.804021044733257,11.020316243790663
10612451,38.0,17887.0,1712347215,3.6635616461296463,9.791885375954825
4661,7278.5,181216.75,1712347215,8.892817457513381,12.107454625850833
3266676,126.0,937.0,1712347215,4.844187086458591,6.843749949006225
672814,41.0,3838.0,1712347290,3.7376696182833684,8.252967195000798
11229,4883.0,181216.75,1712347290,8.493719835230594,12.107454625850833
42054,279.0,52725.0,1712347290,5.634789603169249,10.872863971501873
13179119,822.0,15932.0,1712347290,6.71295620067707,9.67614770909051
584401,242.0,1039.0,1712347290,5.493061443340548,6.946975992135418
1107795,691.0,14780.0,1712347290,6.539585955617669,9.601097851212073
74713745,578.0,10821.0,1712347290,6.361302477572996,9.28933637820268
92633414,18.0,161.0,1712347290,2.9444389791664403,5.087596335232384
218097,642.0,20713.0,1712347290,6.466144724237619,9.938565079148825
121408,29.0,2182.0,1712347290,3.4011973816621555,7.688455356549944
400176,78.0,2892.0,1712347290,4.3694478524670215,7.970049304976135
2833399,3.0,35.0,1712347290,1.3862943611198906,3.58351893845611
18921,626.0,94717.0,1712347290,6.440946540632921,11.458659335030045
323296,1191.0,70105.0,1712347290,7.083387847625295,11.157763661371307
5294,7278.5,111541.0,1712347364,8.892817457513381,11.622156480569952
41255,87.0,27148.0,1712347364,4.477336814478207,10.209095492271228
36519,42.0,57834.0,1712347364,3.7612001156935624,10.965349407729502
67289844,5.0,12216.0,1712347364,1.791759469228055,9.41058370340406
72460832,6.0,810.0,1712347364,1.9459101490553132,6.698268054115413
77117,209.0,17705.0,1712347364,5.3471075307174685,9.781658844170995
4399,7278.5,141416.0,1712347364,8.892817457513381,11.859468251526351
74411,191.0,2868.0,1712347364,5.2574953720277815,7.9617188159813645
3272531,214.0,7383.0,1712347364,5.3706380281276624,8.907070776182689
11243687,146.0,31340.0,1712347364,4.990432586778736,10.352682423505618
87089248,13.0,147.0,1712347364,2.6390573296152584,4.997212273764115
64726,1507.0,48484.0,1712347364,7.318539548567902,10.789009750738646
860833,206.0,1063.0,1712347364,5.332718793265369,6.96979066990159
226965,686.0,181216.75,1712347364,6.532334292222349,12.107454625850833
69392001,14.0,953.0,1712347364,2.70805020110221,6.860663671448287
25461,559.0,181216.75,1712347439,6.327936783729195,12.107454625850833
14580269,102.0,55166.0,1712347439,4.634728988229636,10.918120227408963
378223,503.0,6361.0,1712347439,6.222576268071369,8.758098072309089
11193,1871.0,17767.0,1712347439,7.534762657037537,9.785154365574263
51701268,503.0,181216.75,1712347439,6.222576268071369,12.107454625850833
15160138,33.0,11667.0,1712347439,3.5263605246161616,9.364605330987612
91447303,3681.0,181216.75,1712347439,8.211211361793023,12.107454625850833
12908540,192.0,7568.0,1712347439,5.262690188904886,8.931816237309167
611131,4793.0,47108.0,1712347439,8.475120414994329,10.760219344553063
92188790,3.0,52.0,1712347439,1.3862943611198906,3.970291913552122
1117266,20.0,1676.0,1712347439,3.044522437723423,7.424761761823209
1072126,1290.0,12901.0,1712347439,7.1631723908466425,9.465137617092187
3831791,229.0,1660.0,1712347439,5.438079308923196,7.415175109613295
80451189,4.0,2084.0,1712347439,1.6094379124341003,7.642524134232902
6416768,33.0,620.0,1712347439,3.5263605246161616,6.431331081933479
511617,63.0,1083.0,1712347513,4.1588830833596715,6.988413181999592
56466229,805.0,16448.0,1712347513,6.692083742506628,9.708019964072157
3785467,46.0,14683.0,1712347513,3.8501476017100584,9.594513744616725
10801655,7278.5,181216.75,1712347513,8.892817457513381,12.107454625850833
328568,308.0,2527.0,1712347513,5.733341276897746,7.8351837552667485
233054,202.0,20180.0,1712347513,5.313205979041787,9.912496846693715
2087,7278.5,181216.75,1712347513,8.892817457513381,12.107454625850833
518206,8.0,18281.0,1712347513,2.1972245773362196,9.813672248213765
86860077,66.0,3783.0,1712347513,4.204692619390966,8.238536930171769
4026134,29.0,445.0,1712347513,3.4011973816621555,6.100318952020064
164044,5185.0,80575.0,1712347513,8.55371796609861,11.296956117404019
2096,7278.5,181216.75,1712347513,8.892817457513381,12.107454625850833
10013619,146.0,7906.0,1712347587,4.990432586778736,8.975503722070927
33250915,748.0,26830.0,1712347587,6.618738983517219,10.197313214435868
90985,506.0,14844.0,1712347587,6.2285110035911835,9.60541838719786
1725692,292.0,2167.0,1712347587,5.680172609017068,7.681560362559537
74722833,31.0,9427.0,1712347587,3.4657359027997265,9.151439264056021
8363,7278.5,93413.0,1712347587,8.892817457513381,11.44479650591773
101396860,1.0,443.0,1712347587,0.6931471805599453,6.095824562432225
28126191,1206.0,73787.0,1712347587,7.095893221097532,11.20895139574147
4594437,5.0,73.0,1712347587,1.791759469228055,4.30406509320417
3631283,51.0,1274.0,1712347587,3.9512437185814275,7.150701457592526
163885,1271.0,27186.0,1712347587,7.148345743900068,10.21049419685733
311752,91.0,432.0,1712347661,4.5217885770490405,6.07073772800249
34310,663.0,15049.0,1712347661,6.498282149476434,9.619133270177022
122451,668.0,181216.75,1712347661,6.505784060128229,12.107454625850833
272414,212.0,11224.0,1712347661,5.3612921657094255,9.325898712610455
62101,1366.0,8782.0,1712347661,7.220373836723949,9.080573313917117
9025,7278.5,40861.0,1712347661,8.892817457513381,10.617955814799757
1494955,323.0,23995.0,1712347661,5.780743515792329,10.085642428772983
12192,5955.0,91590.0,1712347661,8.6921543938039,11.425088292559943
162570,2124.0,59812.0,1712347661,7.661527081358517,10.998978307617005
30160523,6.0,1429.0,1712347661,1.9459101490553132,7.265429723253953
89551968,4.0,618.0,1712347661,1.6094379124341003,6.428105272684596
35585529,1532.0,27484.0,1712347661,7.334981878871814,10.22139568029476
73845708,3.0,1846.0,1712347661,1.3862943611198906,7.52131798019924
11471407,584.0,12376.0,1712347661,6.371611847231857,9.423595190540022
164848,5869.0,27862.0,1712347661,8.677609912822142,10.235054922800046
1681,7278.5,181216.75,1712347746,8.892817457513381,12.107454625850833
4440,7278.5,181216.75,1712347746,8.892817457513381,12.107454625850833
22113,192.0,5304.0,1712347746,5.262690188904886,8.576405051048084
46201,160.0,1820.0,1712347746,5.081404364984463,7.507141079727608
232394,104.0,114221.0,1712347746,4.653960350157523,11.645899202133844
2240218,89.0,118345.0,1712347746,4.499809670330265,11.681367816314351
21337,7278.5,167883.0,1712347746,8.892817457513381,12.031028543706448
80354,1311.0,15666.0,1712347746,7.179307969504034,9.659311868393488
6083,3090.0,39490.0,1712347746,8.036249942132116,10.583828076826626
162510,4629.0,93742.0,1712347746,8.440312147080279,11.448312274378296
10201130,6.0,253.0,1712347746,1.9459101490553132,5.537334267018537
81297771,8.0,8427.0,1712347746,2.1972245773362196,9.03931477492408
74097,167.0,13264.0,1712347746,5.123963979403259,9.49288426657184
280666,1282.0,6038.0,1712347746,7.1569563646156364,8.705993714307901
219963,1114.0,9709.0,1712347746,7.016609683894219,9.18091156128537
3776,7278.5,181216.75,1712347746,8.892817457513381,12.107454625850833
20507081,654.0,25882.0,1712347820,6.484635235635252,10.161341661525732
116025,131.0,4379.0,1712347820,4.882801922586371,8.384804003370492
2150532,77.0,1848.0,1712347820,4.356708826689592,7.522400231387125
164131,3290.0,181216.75,1712347820,8.098946748943339,12.107454625850833
68818843,593.0,5573.0,1712347820,6.386879319362645,8.625868208041894
52176410,25.0,31929.0,1712347820,3.258096538021482,10.371301285708828
74075477,2.0,1422.0,1712347820,1.0986122886681098,7.260522598089852
36411,1038.0,64641.0,1712347820,6.946013991099227,11.076619633310386
73836834,125.0,699.0,1712347820,4.836281906951478,6.551080335043404
544277,311.0,9271.0,1712347820,5.7430031878094825,9.134754385019587
2979375,89.0,1118.0,1712347820,4.499809670330265,7.020190708311925
3256390,80.0,9471.0,1712347820,4.394449154672439,9.156095357123787
5328,7278.5,181216.75,1712347894,8.892817457513381,12.107454625850833
7041911,2.0,24.0,1712347894,1.0986122886681098,3.2188758248682006
91423287,3.0,25.0,1712347894,1.3862943611198906,3.258096538021482
16057060,28.0,1541.0,1712347894,3.367295829986474,7.340835554123275
887799,452.0,7590.0,1712347894,6.115892125483034,8.934718614016768
27189203,17.0,359.0,1712347894,2.8903717578961645,5.886104031450156
619425,81.0,804.0,1712347894,4.406719247264253,6.690842277418564
5343,7278.5,181216.75,1712347894,8.892817457513381,12.107454625850833
132319,86.0,86806.0,1712347894,4.465908118654584,11.371442542558086
2090,1754.0,75025.0,1712347894,7.470224135899966,11.22558999911011
2753,7278.5,181216.75,1712347894,8.892817457513381,12.107454625850833
17962594,22.0,279.0,1712347894,3.1354942159291497,5.634789603169249
15085131,262.0,13580.0,1712347894,5.572154032177765,9.516427036104067
11963,7278.5,181216.75,1712347894,8.892817457513381,12.107454625850833
71575605,3151.0,41844.0,1712347894,8.05579245097777,10.641727594466975
31162076,67.0,10406.0,1712347894,4.219507705176107,9.25023393563786
2043953,87.0,52811.0,1712347968,4.477336814478207,10.874493716599092
2849719,525.0,12978.0,1712347968,6.26530121273771,9.471087945687758
33264,1673.0,44539.0,1712347968,7.422971251049421,10.704142940811359
331509,224.0,75460.0,1712347968,5.41610040220442,11.231371245484562
4564,7278.5,100324.0,1712347968,8.892817457513381,11.516170195135118
100274477,6.0,985.0,1712347968,1.9459101490553132,6.893656354602635
24157,1294.0,23485.0,1712347968,7.166265974133638,10.064159777925026
5348965,148.0,13663.0,1712347968,5.003946305945459,9.522519916028351
33338,3906.0,22119.0,1712347968,8.27052509505507,10.004237455636272
5345313,446.0,181216.75,1712347968,6.102558594613569,12.107454625850833
22134,447.0,8880.0,1712347968,6.104793232414985,9.091669442258505
2030200,52.0,3935.0,1712347968,3.970291913552122,8.277920258172143
229433,3056.0,181216.75,1712347968,8.025189321890835,12.107454625850833
65588154,1018.0,181216.75,1712347968,6.926577033222725,12.107454625850833
14377562,789.0,134224.0,1712347968,6.672032945461067,11.80727277529077
34414,719.0,36990.0,1712347968,6.579251212010101,10.518429918794682
309222,17.0,22456.0,1712347968,2.8903717578961645,10.019357648578541
3626487,58.0,60089.0,1712348042,4.07753744390572,11.003598717327973
82284641,5.0,67.0,1712348042,1.791759469228055,4.219507705176107
1996803,314.0,15989.0,1712348042,5.752572638825633,9.679718805828
388449,172.0,1391.0,1712348042,5.153291594497779,7.238496840894365
11022780,520.0,24256.0,1712348042,6.255750041753367,10.096460514505221
79383535,7278.5,181216.75,1712348042,8.892817457513381,12.107454625850833
781738,39.0,16751.0,1712348042,3.6888794541139363,9.726272933110318
53369792,22.0,1954.0,1712348042,3.1354942159291497,7.578145472419466
349330,434.0,1817.0,1712348042,6.075346031088684,7.505492274737424
2160548,74.0,15022.0,1712348042,4.31748811353631,9.617337639062423
3714038,83.0,6786.0,1712348042,4.430816798843313,8.822764296703758
51584508,10.0,1269.0,1712348042,2.3978952727983707,7.146772179452637
379775,1201.0,13770.0,1712348042,7.091742115095153,9.530320210727126
27096316,357.0,15371.0,1712348042,5.8805329864007,9.640302951684735
164590,6395.0,159773.0,1712348042,8.763428073953845,11.981515595697457
110859,621.0,6833.0,1712348042,6.432940092739179,8.829665432675236
20911,2234.0,19809.0,1712348042,7.711996507047669,9.893942139692596
68229923,10.0,23105.0,1712348042,2.3978952727983707,10.047847603042964
18444862,102.0,3113.0,1712348042,4.634728988229636,8.043663352393944
99224110,2.0,151.0,1712348116,1.0986122886681098,5.0238805208462765
28132344,46.0,962.0,1712348116,3.8501476017100584,6.870053411798126
16096,7278.5,100123.0,1712348116,8.892817457513381,11.51416469680518
14476,1967.0,22301.0,1712348116,7.584773077612199,10.012431639525307
16182,7278.5,74551.0,1712348116,8.892817457513381,11.219252147465491
2061386,2740.0,15978.0,1712348116,7.916078096302786,9.679030639139388
74892224,17.0,39.0,1712348116,2.8903717578961645,3.6888794541139363
1040738,25.0,11325.0,1712348116,3.258096538021482,9.33485624667375
13655403,198.0,25020.0,1712348116,5.293304824724492,10.127470751247781
15695384,5.0,1199.0,1712348116,1.791759469228055,7.090076835776092
